CustomerId,SubscriptionStatus,CallsPerMonth
0430-IHCDJ,Active,49
2959-MJHIC,Cancelled,27
6674-KVJHG,Active,21
1814-DKOLC,Active,20
4201-JMNGR,Cancelled,47
9351-HXDMR,Active,39
3537-HPKQT,Active,44
2129-ALKBS,Active,14
5821-MMEIL,Active,38
5960-WPXQM,Cancelled,7
0684-AOSIH,Cancelled,31
8260-NGFNY,Cancelled,34
1309-XGFSN,Active,32
1866-RZZQS,Cancelled,50
6968-URWQU,Active,20
4742-TXUEX,Active,8
9631-XEYKE,Active,21
8631-NBHFZ,Cancelled,23
1335-MXCSE,Active,39
8873-TMKGR,Active,35
8800-JOOCF,Active,30
1469-LBJQJ,Active,5
4958-XCBDQ,Cancelled,17
8337-UPOAQ,Cancelled,38
0064-YIJGF,Active,13
2386-OWURY,Active,10
1725-IQNIY,Cancelled,10
0310-VQXAM,Active,25
6598-RFFVI,Cancelled,49
3453-RTHJQ,Active,40
6712-OAWRH,Cancelled,24
6278-FEPBZ,Active,22
4280-DLSHD,Active,34
1508-DFXCU,Active,5
8614-VGMMV,Cancelled,37
7868-BGSZA,Active,13
2800-QQUSO,Active,10
2930-UOTMB,Cancelled,31
7973-DZRKH,Active,26
5914-DVBWJ,Cancelled,15
7698-YFGEZ,Active,36
2533-QVMSK,Cancelled,23
9773-PEQBZ,Active,30
8644-XLFBW,Cancelled,10
0650-BWOZN,Active,19
8625-AZYZY,Cancelled,26
7785-RDVIG,Active,27
9602-WCXPI,Active,13
2903-YYTBW,Active,31
3620-MWJNE,Active,42
8573-JGCZW,Active,13
6837-HAEVO,Active,11
6701-YVNQG,Active,40
9306-CPCBC,Cancelled,13
4304-XUMGI,Active,38
9504-YAZWB,Active,27
8819-ZBYNA,Active,24
6174-NRBTZ,Active,5
9481-IEBZY,Active,21
1833-VGRUM,Cancelled,9
6137-NICCO,Active,13
9065-ZCPQX,Active,41
6402-EJMWF,Active,17
3620-EHIMZ,Active,28
3213-VVOLG,Active,22
6870-ECSHE,Active,55
8747-UDCOI,Active,37
8374-XGEJJ,Cancelled,15
2656-TABEH,Cancelled,51
6946-LMSQS,Cancelled,32
4626-OZDTJ,Active,53
9169-BSVIN,Active,47
2325-ZUSFD,Cancelled,11
8194-PEEBY,Active,12
6872-HXFNF,Active,48
3932-CMDTD,Cancelled,24
7714-YXSMB,Active,50
8387-UGUSU,Active,49
1080-BWSYE,Active,14
4039-HEUNW,Cancelled,19
1194-HVAIF,Active,47
0812-WUPTB,Cancelled,34
3594-UVONA,Cancelled,54
0004-TLHLJ,Cancelled,34
1767-TGTKO,Active,39
8439-LTUGF,Active,32
8805-JNRAZ,Active,15
5089-IFSDP,Cancelled,20
6418-HNFED,Active,52
0206-OYVOC,Active,38
7291-CDTMJ,Active,10
7128-GGCNO,Active,48
0237-YFUTL,Active,31
7691-KGKGP,Active,46
6710-HSJRD,Active,45
3675-EQOZA,Active,18
0840-DCNZE,Active,24
1732-FEKLD,Active,27
9862-KJTYK,Active,33
0479-HMSWA,Active,24
5854-KSRBJ,Active,29
0365-BZUWY,Active,42
4817-VYYWS,Cancelled,14
5701-SVCWR,Active,5
3129-AAQOU,Active,12
4922-CVPDX,Active,50
1396-QWFBJ,Cancelled,16
1357-BIJKI,Active,10
1099-BTKWT,Active,45
5299-SJCZT,Cancelled,46
2018-PZKMU,Active,46
7340-KEFQE,Active,46
4570-QHXHL,Active,33
2403-BCASL,Cancelled,23
7392-YYPYJ,Active,40
2898-LSJGD,Cancelled,11
2223-GDSHL,Active,15
7359-PTSXY,Cancelled,33
9470-RTWDV,Active,41
2176-OSJUV,Active,45
9348-YVOMK,Active,12
8104-OSKWT,Active,13
4521-YEEHE,Active,44
4090-KPJIP,Active,7
3786-WOVKF,Active,31
4503-BDXBD,Cancelled,51
6086-ESGRL,Cancelled,52
2592-HODOV,Active,18
3886-CERTZ,Cancelled,8
7995-ZHHNZ,Active,37
3824-RHKVR,Active,37
5816-SCGFC,Active,48
5989-AXPUC,Active,7
4979-HPRFL,Active,12
8590-OHDIW,Active,34
8015-IHCGW,Active,53
2332-TODQS,Active,5
9278-VZKCD,Active,36
8008-OTEZX,Active,20
2773-OVBPK,Active,45
5999-LCXAO,Active,45
5206-XZZQI,Active,46
4803-LBYPN,Active,37
5759-RCVCB,Cancelled,16
6372-RFVNS,Cancelled,26
2139-FQHLM,Active,15
8261-GWDBQ,Active,53
1093-YSWCA,Active,45
8938-UMKPI,Cancelled,16
0991-BRRFB,Cancelled,14
3882-IYOIJ,Active,23
8749-TZYEC,Active,45
1755-FZQEC,Active,37
3115-JPJDD,Active,29
5600-KTXFM,Active,17
3871-IKPYH,Cancelled,31
6319-IEJWJ,Cancelled,42
9025-AOMKI,Cancelled,45
6339-TBELP,Active,45
7964-YESJC,Active,15
6173-GOLSU,Active,8
5275-SQEIZ,Cancelled,47
7716-YTYHG,Cancelled,48
9938-ZREHM,Active,54
7950-XWOVN,Active,51
4390-KYULV,Cancelled,42
4647-MUZON,Active,34
9702-AIUJO,Active,38
8849-PRIQJ,Active,26
8851-RAGOV,Active,34
1304-NECVQ,Cancelled,31
5396-IZEPB,Active,48
1729-VLAZJ,Active,23
8285-ABVLB,Active,52
0701-TJSEF,Active,22
5712-VBOXD,Active,54
6629-LADHQ,Active,53
8945-GRKHX,Cancelled,52
1559-DTODC,Active,55
4797-MIWUM,Active,54
6959-UWKHF,Cancelled,54
8720-RQSBJ,Active,5
4537-CIBHB,Active,35
3815-SLMEF,Cancelled,32
5154-VEKBL,Cancelled,34
4324-AHJKS,Active,52
4355-CVPVS,Active,23
4495-LHSSK,Active,8
5655-JSMZM,Cancelled,10
5915-ANOEI,Active,30
9861-PDSZP,Active,16
4505-EXZHB,Cancelled,47
7225-CBZPL,Active,23
6704-UTUKK,Active,55
4587-VVTOX,Cancelled,51
2019-HDCZY,Active,47
4652-NNHNY,Cancelled,42
8788-DOXSU,Active,49
7404-JLKQG,Active,5
7421-ZLUPA,Active,31
8972-HJWNV,Cancelled,50
3274-NSDWE,Active,26
2632-IVXVF,Active,43
3692-JHONH,Active,50
8915-NNTRC,Active,40
5914-GXMDA,Active,19
7463-IFMQU,Active,29
2920-RNCEZ,Active,30
2541-YGPKE,Active,42
8515-OCTJS,Cancelled,43
5382-TEMLV,Active,51
3441-CGZJH,Active,7
9592-ERDKV,Active,36
2860-RANUS,Cancelled,7
5261-QSHQM,Cancelled,7
4778-IZARL,Active,53
0432-CAJZV,Active,35
7008-LZVOZ,Active,54
8868-WOZGU,Cancelled,9
1200-TUZHR,Active,7
9365-CSLBQ,Active,39
1334-FJSVR,Cancelled,18
5884-FBCTL,Active,22
7130-CTCUS,Active,48
6242-FEGFD,Active,9
7625-XCQRH,Cancelled,52
6194-HBGQN,Active,20
7634-WSWDB,Active,12
6986-IXNDM,Active,54
1731-TVIUK,Cancelled,24
2987-BJXIK,Active,37
9769-TSBZE,Active,45
0406-BPDVR,Cancelled,38
0618-XWMSS,Cancelled,16
1395-WSWXR,Active,50
6023-GSSXW,Active,39
6752-APNJL,Active,17
5276-KQWHG,Cancelled,7
0420-HLGXF,Active,40
7446-KQISO,Active,29
9823-EALYC,Active,33
0582-AVCLN,Active,15
5803-NQJZO,Active,9
2565-JSLRY,Cancelled,17
2607-DHDAK,Active,22
1073-XXCZD,Active,51
0743-HRVFF,Active,11
4006-HKYHO,Active,52
3727-JEZTU,Active,49
8143-ETQTI,Active,46
6689-KXGBO,Cancelled,7
9667-TKTVZ,Active,16
3657-COGMW,Active,11
8570-KLJYJ,Active,35
7754-IXRMC,Active,19
9473-CBZOP,Active,13
2969-WGHQO,Active,51
6615-NGGZJ,Cancelled,6
4334-HOWRP,Active,5
4255-DDUOU,Cancelled,33
5863-OOKCL,Active,37
1686-STUHN,Active,31
1329-VHWNP,Active,25
2984-MIIZL,Cancelled,32
0266-GMEAO,Active,50
5590-YRFJT,Cancelled,48
5574-NXZIU,Active,22
0019-GFNTW,Active,10
4256-ZWTZI,Active,48
8309-PPCED,Active,40
4098-NAUKP,Active,22
5196-WPYOW,Active,10
4608-LCIMN,Active,28
1485-YDHMM,Active,55
4054-CUMIA,Active,54
0603-TPMIB,Active,40
2525-GVKQU,Active,12
8161-QYMTT,Active,55
9581-GVBXT,Active,25
5862-BRIXZ,Active,28
5404-GGUKR,Active,55
3308-JSGML,Active,22
2126-GSEGL,Active,35
3677-TNKIO,Cancelled,26
0440-QEXBZ,Active,13
2434-EEVDB,Active,49
6762-QVYJO,Active,39
6199-IWKGC,Active,7
2675-DHUTR,Active,49
8152-VETUR,Active,30
9667-EQRXU,Cancelled,28
7446-YPODE,Active,33
9522-BNTHX,Active,44
4676-WLUHT,Active,14
3329-WDIOK,Cancelled,7
7980-MHFLQ,Active,24
2873-ZLIWT,Cancelled,14
3415-TAILE,Cancelled,20
0757-WCUUZ,Active,51
1629-DQQVB,Active,10
1915-IOFGU,Cancelled,41
3045-XETSH,Cancelled,16
0374-AACSZ,Active,5
7239-HZZCX,Cancelled,32
4872-VXRIL,Active,48
9140-CZQZZ,Active,7
3423-HHXAO,Active,35
9938-TKDGL,Active,22
0531-ZZJWQ,Active,28
6537-QLGEX,Active,54
2688-BHGOG,Active,48
7683-CBDKJ,Cancelled,27
0946-CLJTI,Cancelled,30
3160-TYXLT,Active,12
1325-USMEC,Active,46
0916-QOFDP,Active,10
0628-CNQRM,Cancelled,21
5606-AMZBO,Active,26
6199-IPCAO,Active,51
7665-TOALD,Cancelled,22
0112-QWPNC,Cancelled,49
0324-BRPCJ,Cancelled,11
2777-PHDEI,Cancelled,55
5640-CAXOA,Active,10
2235-EZAIK,Active,22
3847-BAERP,Active,46
1196-AMORA,Cancelled,15
4282-YMKNA,Cancelled,11
1453-RZFON,Active,19
8263-OKETD,Active,7
0670-KDOMA,Active,22
2476-YGEFM,Active,15
8687-BAFGU,Active,10
0641-EVBOJ,Active,50
0829-XXPLX,Active,45
9974-JFBHQ,Active,26
5356-RHIPP,Cancelled,8
6624-JDRDS,Active,31
0608-JDVEC,Active,43
9780-FKVVF,Active,14
1919-RTPQD,Active,40
5214-NLTIT,Active,17
3345-PBBFH,Active,16
5055-BRMNE,Active,38
9189-JWSHV,Cancelled,55
2190-PHBHR,Active,44
2650-GYRYL,Active,31
0746-JTRFU,Cancelled,21
5208-FVQKB,Active,10
7184-LRUUR,Active,45
6627-CFOSN,Active,25
3982-JGSFD,Active,33
1574-DYCWE,Active,22
7247-XOZPB,Active,36
2466-FCCPT,Active,25
6211-WWLTF,Active,52
4826-TZEVA,Active,50
6016-NXBNJ,Active,38
9138-EFSMO,Active,7
0576-WNXXC,Cancelled,23
4632-XJMEX,Active,34
8910-LEDAG,Active,26
3452-GWUIN,Active,44
2716-GFZOR,Active,40
3724-UCSHY,Active,18
8626-XHBIE,Active,15
4628-CTTLA,Cancelled,45
3192-LNKRK,Active,39
4439-YRNVD,Active,34
2876-VBBBL,Cancelled,8
6834-NXDCA,Cancelled,8
2208-UGTGR,Active,54
3005-TYFRD,Active,55
8670-MEFCP,Active,35
3079-BCHLN,Active,39
7777-UNYHB,Active,19
5597-GLBUC,Cancelled,48
7278-CKDNC,Active,19
2748-MYRVK,Cancelled,9
8450-UYIBU,Active,49
2969-VAPYH,Active,5
4822-YCXMX,Cancelled,35
7181-OQCUT,Active,13
8474-UMLNT,Active,10
9821-POOTN,Cancelled,9
3836-FZSDJ,Active,11
9142-XMYJH,Active,7
6559-ILWKJ,Cancelled,48
0187-QSXOE,Active,25
7733-UDMTP,Active,36
2649-HWLYB,Active,7
5214-CHIWJ,Active,35
4229-CZMLL,Cancelled,27
6904-JLBGY,Active,11
2465-BLLEU,Active,11
1685-VAYJF,Active,49
8874-EJNSR,Active,5
6917-YACBP,Active,18
5049-MUBWG,Active,44
4223-WOZCM,Active,22
0769-MURVM,Active,26
9253-VIFJQ,Active,43
7030-FZTFM,Active,7
9741-YLNTD,Active,5
5917-RYRMG,Active,5
5120-ZBLAI,Active,41
1194-BHJYC,Active,53
3663-MITLP,Cancelled,8
0906-QVPMS,Active,32
9025-ZRPVR,Cancelled,18
1905-OEILC,Active,54
7858-GTZSP,Active,18
3285-UCQVC,Cancelled,24
6248-BSHKG,Active,48
4685-TFLLS,Active,52
3470-BTGQO,Active,25
1209-VFFOC,Active,39
8224-DWCKX,Active,7
5482-PLVPE,Cancelled,42
4553-DVPZG,Active,10
4902-OHLSK,Cancelled,38
6917-IAYHD,Active,50
0495-ZBNGW,Cancelled,12
8620-RJPZN,Active,32
7572-KPVKK,Active,10
2642-MAWLJ,Active,21
2357-COQEK,Cancelled,44
7103-ZGVNT,Active,54
3737-GCSPV,Cancelled,17
2027-WKXMW,Active,48
7137-NAXML,Active,50
2428-ZMCTB,Active,50
2961-VNFKL,Active,6
1768-HNVGJ,Active,30
6963-KQYQB,Active,35
5934-RMPOV,Active,32
1207-BLKSA,Active,13
4088-YLDSU,Cancelled,45
8316-BBQAY,Active,50
1166-PQLGG,Active,14
3146-JTQHR,Active,14
4291-YZODP,Active,41
4395-PZMSN,Active,47
6427-FEFIG,Active,53
0017-IUDMW,Active,32
8706-HRADD,Active,46
9955-QOPOY,Active,44
4385-ZKVNW,Active,51
5446-DKWYW,Active,5
2034-CGRHZ,Cancelled,42
5797-APWZC,Cancelled,43
3683-QKIUE,Cancelled,25
4228-ZGYUW,Cancelled,36
9031-ZVQPT,Active,40
2990-IAJSV,Active,38
8107-KNCIM,Active,30
9027-YFHQJ,Active,17
5176-LDKUH,Active,44
4644-OBGFZ,Active,49
7926-IJOOU,Active,53
6480-YAGIY,Active,46
4029-HPFVY,Active,13
7602-DBTOU,Active,38
5345-BMKWB,Active,39
3519-ZKXGG,Cancelled,54
5457-COLHT,Active,12
6416-TVAIH,Cancelled,51
5451-YHYPW,Active,29
5108-ADXWO,Cancelled,52
7998-WNZEM,Active,15
3066-RRJIO,Cancelled,48
4664-NJCMS,Active,50
0307-BCOPK,Active,31
7629-WFGLW,Active,28
2542-HYGIQ,Active,21
6715-OFDBP,Cancelled,9
5016-LIPDW,Active,55
6481-LXPWL,Active,13
1567-DSCIC,Cancelled,8
2150-UWTFY,Cancelled,23
6124-ACRHJ,Active,26
9362-MWODR,Active,11
9975-GPKZU,Active,7
9625-RZFUK,Active,36
5153-LXKDT,Active,16
5161-UBZXI,Active,46
1020-JPQOW,Active,40
7919-ZODZZ,Active,35
0565-JUPYD,Active,44
6867-ACCZI,Active,12
5939-XAIXZ,Active,22
9054-FOWNV,Active,9
2683-BPJSO,Cancelled,24
2157-MXBJS,Cancelled,43
8207-VVMYB,Active,19
9732-EQMWY,Active,24
9360-AHGNL,Cancelled,54
1087-UDSIH,Cancelled,54
5269-NRGDP,Active,29
6195-MELTI,Active,46
5485-WUYWF,Cancelled,55
2121-JAFOM,Active,27
8818-DOPVL,Active,18
2632-UCGVD,Cancelled,13
5445-PZWGX,Cancelled,34
1227-UDMZR,Active,16
5198-HQAEN,Active,22
9170-CCKOU,Cancelled,16
2167-FQSTQ,Active,40
2819-GWENI,Active,13
1043-YCUTE,Cancelled,35
3814-MLAXC,Cancelled,6
3572-UUHRS,Active,12
2692-PFYTJ,Active,22
1226-UDFZR,Cancelled,37
5955-EPOAZ,Active,47
6821-JPCDC,Active,15
8815-LMFLX,Active,25
9135-HSWOC,Active,7
8582-KRHPJ,Active,20
5811-IWXYM,Active,44
7044-YAACC,Active,26
8189-XRIKE,Active,11
1506-YJTYT,Active,13
4123-DVHPH,Active,10
6425-YQLLO,Cancelled,31
5442-UTCVD,Cancelled,5
2228-BZDEE,Active,31
7734-DBOAI,Cancelled,46
2789-CZANW,Active,14
2091-RFFBA,Cancelled,46
2114-MGINA,Cancelled,27
7596-LDUXP,Active,13
3740-RLMVT,Active,41
4489-SNOJF,Cancelled,48
2192-OZITF,Active,53
5651-CPDND,Active,50
2186-QZEYA,Active,21
1131-ALZWV,Active,7
7729-XBTWX,Active,50
9134-WYRVP,Active,22
3284-SVCRO,Active,51
9732-OUYRN,Active,20
0559-CKHUS,Active,13
2931-SVLTV,Active,40
6899-PPEEA,Cancelled,25
7504-UWHNB,Active,18
2582-FFFZR,Active,27
8908-NMQTX,Active,8
2187-LZGPL,Cancelled,26
1431-AIDJQ,Active,46
6288-LBEAR,Active,50
4597-NUCQV,Cancelled,46
9019-QVLZD,Cancelled,18
8413-YNHNV,Active,12
5808-TOTXO,Active,28
4369-NYSCF,Active,41
6333-YDVLT,Active,36
5324-KTGCG,Active,36
5599-HVLTW,Active,40
7394-LWLYN,Active,47
3707-LRWZD,Cancelled,36
6873-UDNLD,Active,52
2700-LUEVA,Active,6
1455-ESIQH,Cancelled,54
0958-YHXGP,Active,54
1101-SSWAG,Active,50
2979-SXESE,Cancelled,6
4013-TLDHQ,Cancelled,34
5743-KHMNA,Active,16
4194-FJARJ,Active,6
5325-UWTWJ,Active,18
3969-GYXEL,Active,12
9208-OLGAQ,Active,43
3244-CQPHU,Active,41
2674-MLXMN,Active,19
9708-HPXWZ,Active,28
6992-TKNYO,Active,43
4468-YDOVK,Active,44
3754-DXMRT,Cancelled,11
5792-JALQC,Active,27
7130-VTEWQ,Cancelled,15
2200-DSAAL,Active,43
4302-ZYFEL,Active,24
9351-LZYGF,Active,42
4366-CTOUZ,Active,25
6121-VZNQB,Cancelled,28
7903-CMPEY,Cancelled,41
1518-OMDIK,Active,22
6671-NGWON,Active,29
0595-ITUDF,Active,47
6996-KNSML,Cancelled,46
1955-IBMMB,Active,54
0096-BXERS,Active,15
3806-YAZOV,Active,6
7998-ZLXWN,Active,7
6253-WRFHY,Active,48
9133-AYJZG,Active,44
2675-OTVVJ,Active,48
8680-CGLTP,Active,47
8430-TWCBX,Active,42
5018-GWURO,Active,26
6741-QRLUP,Active,40
4737-HOBAX,Active,30
0537-QYZZN,Active,29
3340-QBBFM,Active,18
1704-NRWYE,Cancelled,20
2592-SEIFQ,Cancelled,32
8200-KLNYW,Active,6
3372-CDXFJ,Active,49
4781-ZXYGU,Active,11
7632-YUTXB,Active,22
2718-YSKCS,Active,46
9896-UYMIE,Active,34
0853-NWIFK,Active,27
8212-CRQXP,Active,9
6980-CDGFC,Active,50
7691-XVTZH,Active,32
2520-SGTTA,Active,18
7481-ATQQS,Cancelled,16
2277-VWCNI,Active,29
1088-CNNKB,Active,43
8642-GVWRF,Cancelled,16
1930-BZLHI,Active,55
3400-ESFUW,Cancelled,21
5868-YTYKS,Active,52
3525-DVKFN,Active,29
1482-OXZSY,Active,22
0377-JBKKT,Active,13
5778-BVOFB,Active,9
3373-YZZYM,Active,43
2057-ZBLPD,Cancelled,52
0228-MAUWC,Active,39
5502-RLUYV,Cancelled,12
0023-HGHWL,Cancelled,17
7663-YJHSN,Active,35
4915-BFSXL,Active,40
3086-RUCRN,Active,55
5215-LNLDJ,Active,40
7576-JMYWV,Active,32
9039-RBEEE,Cancelled,41
0257-KXZGU,Active,33
1307-ATKGB,Active,49
8417-FMLZI,Cancelled,46
3714-XPXBW,Active,40
1850-AKQEP,Active,11
2824-DXNKN,Active,55
5227-JSCFE,Active,53
0848-ZGQIJ,Active,6
3621-CHYVB,Active,23
8042-RNLKO,Active,16
1792-UXAFY,Cancelled,55
5372-FBKBN,Active,48
0420-TXVSG,Active,31
6217-TOWGS,Active,7
0515-YPMCW,Cancelled,5
0378-XSZPU,Cancelled,40
1045-LTCYT,Active,55
1544-JJMYL,Active,41
4636-JGAAI,Active,36
6874-SGLHU,Active,39
5951-AOFIH,Active,19
4729-XKASR,Cancelled,23
3059-NGMXB,Active,35
8652-YHIYU,Active,29
5278-PNYOX,Active,20
5449-FIBXJ,Cancelled,41
3486-HOOGQ,Active,28
5061-PBXFW,Active,45
8630-FJLIB,Active,31
3891-NLXJB,Active,14
4749-OJKQU,Active,40
0577-WHMEV,Active,52
5453-AXEPF,Active,51
3639-XJHKQ,Active,46
3716-LRGXK,Active,25
2263-SFSQZ,Active,6
9950-MTGYX,Active,54
3397-AVTKU,Active,17
4825-FUREZ,Active,20
9837-BMCLM,Cancelled,41
2672-OJQZP,Active,40
0137-UDEUO,Cancelled,11
3134-DSHVC,Active,31
6161-UUUTA,Cancelled,41
7821-DPRQE,Active,33
6543-XRMYR,Cancelled,18
2001-EWBQU,Active,34
4925-LMHOK,Cancelled,19
1608-GMEWB,Active,28
6695-AMZUF,Active,23
1455-UGQVH,Cancelled,31
8410-BGQXN,Active,31
8280-MQRQN,Cancelled,12
1619-YWUBB,Active,40
7611-YKYTC,Active,39
2037-SGXHH,Cancelled,11
3178-FESZO,Cancelled,36
0365-GXEZS,Active,12
0082-OQIQY,Active,53
6087-MVHJH,Cancelled,24
4603-JANFB,Cancelled,49
3018-TFTSU,Cancelled,28
3606-SBKRY,Active,43
4806-KEXQR,Cancelled,37
0667-NSRGI,Active,33
7083-YNSKY,Cancelled,18
6893-ODYYE,Active,31
8242-JSVBO,Active,50
2479-BRAMR,Cancelled,34
9541-ZPSEA,Active,5
2665-NPTGL,Active,10
1139-WUOAH,Active,22
4693-VWVBO,Active,55
7434-SHXLS,Cancelled,36
6937-GCDGQ,Active,18
0988-JRWWP,Active,12
5075-JSDKI,Active,18
7908-QCBCA,Cancelled,7
8644-XYTSV,Active,12
6711-FLDFB,Cancelled,34
3873-WOSBC,Active,14
7465-ZZRVX,Active,43
7975-JMZNT,Active,45
7251-XFOIL,Active,20
4116-IQRFR,Active,5
3714-JTVOV,Cancelled,53
8259-DZLIZ,Active,20
0442-ZXKVS,Active,32
7853-WNZSY,Active,24
3120-FAZKD,Active,44
8606-OEGQZ,Active,47
0225-ZORZP,Active,18
4702-IOQDC,Cancelled,39
9489-JMTTN,Active,7
0575-CUQOV,Active,55
0967-BMLBD,Active,10
6178-KFNHS,Cancelled,34
2830-LEWOA,Active,31
5006-MXVRN,Active,45
1264-BYWMS,Cancelled,8
9658-WYUFB,Cancelled,51
8327-WKMIE,Active,38
6917-FIJHC,Active,7
5329-KRDTM,Active,22
7797-EJMDP,Active,35
3530-VWVGU,Active,39
2013-SGDXK,Cancelled,15
6368-NWMCE,Active,25
3633-CDBUW,Active,18
0707-HOVVN,Active,43
8580-QVLOC,Cancelled,18
3956-MGXOG,Active,53
9274-UARKJ,Active,49
4077-HWUYD,Active,43
2012-NWRPA,Cancelled,33
8808-ELEHO,Cancelled,43
0103-CSITQ,Active,22
3506-LCJDC,Cancelled,35
8671-KKKOS,Active,16
7305-ZWMAJ,Active,31
9518-XXBXE,Active,12
3934-HXCFZ,Cancelled,53
6578-KRMAW,Active,49
4860-IJUDE,Active,11
7666-WKRON,Cancelled,31
9688-YGXVR,Active,45
0423-UDIJQ,Active,5
1945-XISKS,Active,26
4910-AQFFX,Cancelled,49
2154-KVJFF,Cancelled,45
5360-LJCNJ,Active,46
2607-FBDFF,Active,22
9647-ERGBE,Cancelled,49
3428-XZMAZ,Cancelled,26
1100-DDVRV,Active,12
0378-TOVMS,Cancelled,55
4355-HBJHH,Cancelled,14
6728-WYQBC,Active,16
9058-CBREO,Cancelled,39
9029-FEGVJ,Active,52
7216-KAOID,Active,53
0318-QUUOB,Cancelled,27
6145-NNPNO,Active,40
5520-FVEWJ,Cancelled,41
5339-TJFEK,Active,37
5572-ZDXHY,Cancelled,5
2074-GUHPQ,Active,5
4625-XMOYM,Active,8
5827-MWCZK,Active,20
1385-TQOZW,Active,15
5914-XRFQB,Active,33
4329-YPDDQ,Active,38
4804-NCPET,Active,15
3750-CKVKH,Cancelled,18
5944-UGLLK,Active,38
8063-GBATB,Cancelled,12
7787-BNTZM,Active,52
2252-ISRNH,Active,17
9415-TPKRV,Active,18
5322-TEUJK,Active,22
4547-KQRTM,Cancelled,48
4877-EVATK,Cancelled,39
1866-DIOQZ,Active,7
8375-KVTHK,Active,23
2697-NQBPF,Active,35
3709-OIJEA,Active,13
7639-SUPCW,Cancelled,35
1386-ZIKUV,Active,20
0599-XNYDO,Active,23
6377-WHAOX,Active,24
6855-VLGOS,Active,24
8999-XXGNS,Active,24
8746-OQQRW,Active,16
3181-MIZBN,Active,18
0471-ARVMX,Active,20
7766-CLTIC,Active,54
5650-YLIBA,Active,33
0825-CPPQH,Active,35
9084-OAYKL,Active,23
6122-LJADA,Active,21
2400-XIWIO,Active,52
7524-VRLPL,Active,49
1069-XAIEM,Cancelled,21
7569-NMZYQ,Active,6
5201-USSQZ,Active,45
2105-PHWON,Active,47
1494-EJZDW,Active,11
4884-TVUQF,Active,52
8003-EWNDZ,Active,41
1897-RCFUM,Active,7
9256-JTBNZ,Active,11
4658-HCOHW,Cancelled,11
2211-RMNHO,Active,27
2432-TFSMK,Active,17
3440-JPSCL,Cancelled,12
4929-ROART,Active,24
1834-ABKHQ,Active,41
1741-WTPON,Active,16
3932-IJWDZ,Active,7
1240-HCBOH,Active,28
3594-KADLU,Active,8
8065-BVEPF,Active,52
3796-ENZGF,Active,40
1734-ZMNTZ,Active,12
2853-CWQFQ,Active,54
0813-TAXXS,Active,23
2519-TWKFS,Active,20
2889-FPWRM,Cancelled,15
0626-QXNGV,Active,8
6723-CEGQI,Active,34
6987-XQSJT,Cancelled,34
4732-RRJZC,Active,19
9499-XPZXM,Active,9
4338-EYCER,Active,35
3007-FDPEA,Active,48
6350-XFYGW,Active,44
4290-BSXUX,Cancelled,32
8513-OLYGY,Active,11
0311-QYWSS,Active,29
8705-DWKTI,Active,43
8755-IWJHN,Active,53
0325-XBFAC,Cancelled,52
4480-QQRHC,Active,35
0929-PECLO,Active,36
3680-CTHUH,Active,24
1202-KKGFU,Active,32
6112-KTHFQ,Active,18
1852-XEMDW,Active,28
2462-XIIJB,Cancelled,44
4760-XOHVN,Cancelled,32
1820-DJFPH,Active,42
9426-SXNHE,Active,50
9068-FHQHD,Active,5
1269-FOYWN,Active,50
9470-YFUYI,Active,48
7817-BOQPW,Cancelled,52
7402-EYFXX,Active,24
1853-UDXBW,Cancelled,53
9895-VFOXH,Active,9
5458-CQJTA,Cancelled,48
1230-QAJDW,Active,38
5701-ZIKJE,Active,41
5219-YIPTK,Cancelled,47
5032-MIYKT,Active,42
7396-VJUZB,Active,17
9717-QEBGU,Active,39
5172-RKOCB,Active,10
6509-TSGWN,Active,5
3540-RZJYU,Cancelled,12
3178-CIFOT,Active,14
2091-MJTFX,Cancelled,18
4530-NDRKU,Active,30
5985-TBABQ,Active,51
9800-ONTFE,Active,8
6743-HHQPF,Active,9
8455-HIRAQ,Active,21
6616-AALSR,Active,46
0883-EIBTI,Cancelled,54
9415-ZNBSX,Active,36
4018-KJYUY,Active,20
0722-TROQR,Cancelled,5
7571-YXDAD,Cancelled,16
3884-UEBXB,Active,10
8780-RSYYU,Active,24
5537-UXXVS,Active,41
1791-PQHBB,Active,10
8701-DGLVH,Active,34
8741-LQOBK,Active,42
3393-FMZPV,Cancelled,12
8082-GHXOP,Active,10
6402-ZFPPI,Cancelled,15
0980-FEXWF,Active,52
7486-KSRVI,Cancelled,18
3011-WQKSZ,Active,48
8443-WVPSS,Cancelled,52
3006-XIMLN,Cancelled,41
8218-FFJDS,Active,19
1986-PHGZF,Active,36
9965-YOKZB,Cancelled,13
0504-HHAPI,Cancelled,30
9360-OMDZZ,Active,29
6305-YLBMM,Cancelled,19
0345-XMMUG,Active,41
8024-XNAFQ,Active,35
3647-GMGDH,Cancelled,52
2988-GBIVW,Active,6
2832-SCUCO,Active,38
7036-ZZKBD,Active,51
3791-LGQCY,Cancelled,23
0265-PSUAE,Active,30
0463-TXOAK,Active,29
0594-UFTUL,Active,36
9509-MPYOD,Active,36
9128-CPXKI,Active,46
0129-KPTWJ,Active,54
8166-ZZTFS,Cancelled,27
5855-EIBDE,Active,17
5365-LLFYV,Active,42
5956-YHHRX,Active,18
6008-NAIXK,Active,14
